idSocios;Nombre;Edad;Equipo;EstadoCivil;Estudios
11358;Martín;68;Rosario Central;Soltero;Terciario
11359;Santiago;30;San Lorenzo;Soltero;Secundario
11360;Mauro;29;River;Soltero;Secundario
11361;Marcelo;70;Estudiantes;Soltero;Secundario
11362;Anibal;22;Huracán;Soltero;Secundario
11363;Enrique;46;Independiente;Soltero;Universitario
11364;Yago;36;San Lorenzo;Casado;Terciario
11365;Daniel;54;Independiente;Soltero;Terciario
11366;Nicolás;61;Independiente;Soltero;Universitario
11367;Luis;30;Boca;Soltero;Universitario
11368;Agustín;29;Boca;Casado;Universitario
11369;Agustín;21;River;Casado;Secundario
11370;Alejandro;37;Gimnasia LP;Casado;Terciario
11371;Daniel;59;Gimnasia LP;Casado;Secundario
11372;Martín;65;River;Soltero;Secundario
11373;Alejandro;50;San Lorenzo;Casado;Secundario
11374;Matías;41;Gimnasia LP;Soltero;Terciario
11375;Alejandro;20;River;Casado;Secundario
11376;Anibal;54;Velez;Casado;Universitario
11377;Enrique;18;Velez;Casado;Terciario
11378;Yago;35;Racing;Soltero;Universitario
11379;Matías;51;Velez;Casado;Secundario
11380;Nicolás;67;Estudiantes;Soltero;Terciario
11381;Agustín;42;River;Soltero;Terciario
11382;Fernando;51;Huracán;Casado;Terciario
11383;Alejo;19;Estudiantes;Casado;Universitario
11384;Enrique;70;Racing;Soltero;Universitario
11385;Yago;49;Gimnasia LP;Casado;Secundario
11386;Luis;38;Boca;Casado;Terciario
11387;Martín;38;Independiente;Soltero;Universitario
11388;Martín;54;River;Soltero;Secundario
11389;Alejo;31;San Lorenzo;Soltero;Universitario
11390;Santiago;28;Newells;Soltero;Universitario
11391;Yago;43;Huracán;Casado;Secundario
11392;Enrique;43;Boca;Casado;Terciario
11393;Javier;70;Gimnasia LP;Soltero;Secundario
11394;Yago;54;Gimnasia LP;Soltero;Secundario
11395;Martín;41;Huracán;Soltero;Universitario
11396;Marcelo;29;Huracán;Soltero;Universitario
11397;Santiago;66;Independiente;Soltero;Universitario
11398;Luis;59;River;Soltero;Secundario
11399;Enrique;49;Estudiantes;Soltero;Terciario
11400;Alejo;69;Newells;Soltero;Secundario
11401;Mauro;30;River;Soltero;Secundario
11402;Fernando;25;Gimnasia LP;Casado;Universitario
11403;Federico;68;Racing;Casado;Universitario
11404;Marcelo;47;Velez;Casado;Terciario
11405;Yago;59;Velez;Soltero;Secundario
11406;Yago;34;Boca;Casado;Universitario
11407;Luis;24;River;Casado;Terciario
11408;Marcelo;69;Huracán;Soltero;Secundario
11409;Yago;44;Boca;Soltero;Secundario
11410;Juan;66;Newells;Casado;Terciario
11411;Federico;21;Huracán;Soltero;Universitario
11412;Daniel;69;Huracán;Soltero;Secundario
11413;Adrián;44;San Lorenzo;Soltero;Universitario
11414;Anibal;52;Estudiantes;Casado;Secundario
11415;Javier;64;Racing;Casado;Universitario
11416;Juan;33;Newells;Soltero;Universitario
11417;Anibal;61;Estudiantes;Casado;Secundario
11418;Yago;63;Velez;Casado;Universitario
11419;Alejandro;59;Racing;Soltero;Terciario
11420;Anibal;35;Huracán;Casado;Universitario
11421;Mauro;31;Newells;Casado;Secundario
11422;Marcelo;27;Huracán;Casado;Universitario
11423;Yago;38;Independiente;Casado;Universitario
11424;Martín;44;Gimnasia LP;Soltero;Universitario
11425;Santiago;63;Independiente;Casado;Terciario
11426;Anibal;30;San Lorenzo;Casado;Terciario
11427;Anibal;41;Boca;Casado;Secundario
11428;Enrique;41;San Lorenzo;Soltero;Universitario
11429;Matías;37;Independiente;Casado;Terciario
11430;Alejo;65;River;Soltero;Terciario
11431;Anibal;59;Estudiantes;Casado;Universitario
11432;Nicolás;39;Independiente;Casado;Secundario
11433;Adrián;52;Estudiantes;Casado;Secundario
11434;Anibal;70;Estudiantes;Soltero;Secundario
11435;Daniel;23;Racing;Casado;Universitario
11436;Nicolás;47;Gimnasia LP;Soltero;Secundario
11437;Santiago;61;Velez;Casado;Universitario
11438;Juan;29;Velez;Soltero;Secundario
11439;Nicolás;49;Gimnasia LP;Soltero;Universitario
11440;Federico;36;Boca;Casado;Universitario
11441;Daniel;57;Gimnasia LP;Soltero;Secundario
11442;Santiago;46;Boca;Casado;Universitario
11443;Anibal;32;River;Soltero;Secundario
11444;Luis;70;Velez;Soltero;Universitario
11445;Martín;56;Newells;Soltero;Universitario
11446;Daniel;57;Rosario Central;Casado;Universitario
11447;Enrique;23;San Lorenzo;Soltero;Terciario
11448;Fernando;32;Huracán;Casado;Universitario
11449;Agustín;25;Boca;Soltero;Universitario
11450;Yago;57;Huracán;Soltero;Universitario
11451;Martín;55;Velez;Casado;Universitario
11452;Alejo;33;Rosario Central;Soltero;Universitario
11453;Alejo;59;River;Soltero;Secundario
11454;Adrián;54;Rosario Central;Casado;Terciario
11455;Alejo;65;Racing;Soltero;Secundario
11456;Enrique;23;Independiente;Casado;Terciario
11457;Adrián;70;Independiente;Soltero;Terciario
11458;Javier;30;Velez;Soltero;Secundario
11459;Javier;62;Estudiantes;Soltero;Universitario
11460;Luis;35;Boca;Casado;Universitario
11461;Daniel;59;River;Soltero;Universitario
11462;Nicolás;65;Newells;Soltero;Terciario
11463;Alejandro;49;River;Soltero;Universitario
11464;Anibal;35;Huracán;Soltero;Universitario
11465;Enrique;67;Newells;Casado;Terciario
11466;Adrián;40;River;Casado;Secundario
11467;Anibal;66;Gimnasia LP;Soltero;Universitario
11468;Javier;21;Boca;Soltero;Terciario
11469;Martín;51;Velez;Soltero;Universitario
11470;Marcelo;36;Estudiantes;Soltero;Secundario
11471;Martín;40;River;Soltero;Universitario
11472;Agustín;24;San Lorenzo;Soltero;Terciario
11473;Juan;20;Boca;Soltero;Universitario
11474;Federico;49;Independiente;Casado;Secundario
11475;Juan;34;River;Soltero;Terciario
11476;Fernando;31;San Lorenzo;Casado;Universitario
11477;Federico;20;San Lorenzo;Soltero;Universitario
11478;Agustín;37;San Lorenzo;Casado;Terciario
11479;Marcelo;25;Newells;Casado;Terciario
11480;Martín;54;Velez;Soltero;Secundario
11481;Adrián;70;Huracán;Soltero;Terciario
11482;Javier;24;Gimnasia LP;Soltero;Universitario
11483;Marcelo;62;Gimnasia LP;Soltero;Secundario
11484;Fernando;52;Boca;Casado;Terciario
11485;Alejandro;61;Racing;Soltero;Secundario
11486;Mariano;35;Huracán;Casado;Secundario
11487;Santiago;25;Boca;Soltero;Terciario
11488;Matías;43;Boca;Soltero;Universitario
11489;Marcelo;29;Gimnasia LP;Soltero;Universitario
11490;Daniel;36;River;Soltero;Terciario
11491;Mauro;51;Boca;Soltero;Terciario
11492;Marcelo;30;Velez;Casado;Terciario
11493;Marcelo;36;Newells;Casado;Universitario
11494;Daniel;54;River;Casado;Terciario
11495;Mariano;47;San Lorenzo;Casado;Terciario
11496;Enrique;60;Gimnasia LP;Soltero;Terciario
11497;Alejandro;18;River;Casado;Terciario
11498;Enrique;34;Velez;Casado;Terciario
11499;Agustín;38;Huracán;Casado;Secundario
11500;Martín;24;San Lorenzo;Soltero;Secundario
11501;Alejandro;45;San Lorenzo;Soltero;Universitario
11502;Fernando;63;Huracán;Casado;Universitario
11503;Federico;65;Newells;Casado;Secundario
11504;Enrique;54;Independiente;Soltero;Universitario
11505;Adrián;51;Rosario Central;Casado;Secundario
11506;Enrique;34;Boca;Soltero;Terciario
11507;Martín;34;Newells;Soltero;Secundario
11508;Juan;54;San Lorenzo;Casado;Secundario
11509;Daniel;18;Newells;Casado;Terciario
11510;Marcelo;21;Gimnasia LP;Casado;Secundario
11511;Javier;40;Rosario Central;Casado;Universitario
11512;Daniel;42;Boca;Soltero;Terciario
11513;Mariano;52;Estudiantes;Casado;Terciario
11514;Nicolás;21;Independiente;Casado;Terciario
11515;Santiago;31;River;Casado;Terciario
11516;Alejo;54;Estudiantes;Soltero;Terciario
11517;Adrián;41;Racing;Casado;Universitario
11518;Federico;26;Racing;Soltero;Universitario
11519;Alejo;58;San Lorenzo;Soltero;Universitario
11520;Yago;53;River;Casado;Terciario
11521;Enrique;67;Velez;Soltero;Terciario
11522;Agustín;25;Independiente;Casado;Secundario
11523;Matías;20;Estudiantes;Soltero;Secundario
11524;Santiago;50;Velez;Soltero;Universitario
11525;Mauro;57;Huracán;Soltero;Terciario
11526;Daniel;61;Newells;Casado;Universitario
11527;Alejandro;52;San Lorenzo;Casado;Terciario
11528;Santiago;20;Newells;Casado;Terciario
11529;Adrián;35;Boca;Casado;Universitario
11530;Marcelo;66;Rosario Central;Casado;Secundario
11531;Adrián;68;Rosario Central;Soltero;Terciario
11532;Nicolás;60;Newells;Casado;Secundario
11533;Nicolás;24;Rosario Central;Soltero;Universitario
11534;Alejo;50;Velez;Soltero;Universitario
11535;Mauro;68;Estudiantes;Casado;Terciario
11536;Mariano;21;San Lorenzo;Soltero;Secundario
11537;Adrián;20;Velez;Casado;Universitario
11538;Agustín;52;Estudiantes;Soltero;Terciario
11539;Agustín;30;Gimnasia LP;Soltero;Terciario
11540;Daniel;50;Racing;Soltero;Terciario
11541;Santiago;61;San Lorenzo;Casado;Universitario
11542;Matías;69;San Lorenzo;Casado;Universitario
11543;Enrique;31;Velez;Casado;Terciario
11544;Matías;52;Newells;Soltero;Secundario
11545;Matías;42;Newells;Casado;Secundario
11546;Juan;28;Huracán;Soltero;Terciario
11547;Anibal;54;River;Casado;Secundario
11548;Anibal;25;Gimnasia LP;Casado;Terciario
11549;Matías;50;Newells;Casado;Terciario
11550;Anibal;69;Estudiantes;Casado;Secundario
11551;Alejandro;23;Rosario Central;Casado;Universitario
11552;Agustín;40;Velez;Soltero;Terciario
11553;Agustín;41;Rosario Central;Casado;Terciario
11554;Federico;37;Boca;Soltero;Universitario
11555;Daniel;68;Independiente;Casado;Universitario
11556;Anibal;50;Racing;Soltero;Terciario
11557;Fernando;65;Estudiantes;Casado;Universitario
11558;Marcelo;32;Racing;Casado;Secundario
11559;Marcelo;20;Gimnasia LP;Soltero;Terciario
11560;Nicolás;42;Gimnasia LP;Soltero;Universitario
11561;Javier;41;Velez;Casado;Terciario
11562;Fernando;56;Huracán;Soltero;Secundario
11563;Yago;70;Huracán;Soltero;Universitario
11564;Fernando;35;Boca;Soltero;Universitario
11565;Martín;20;Estudiantes;Casado;Secundario
11566;Daniel;46;Newells;Soltero;Universitario
11567;Matías;37;San Lorenzo;Soltero;Secundario
11568;Javier;61;San Lorenzo;Soltero;Universitario
11569;Nicolás;28;Estudiantes;Soltero;Terciario
11570;Enrique;30;Rosario Central;Casado;Terciario
11571;Adrián;68;Rosario Central;Casado;Secundario
11572;Juan;62;Racing;Soltero;Terciario
11573;Marcelo;19;Independiente;Casado;Terciario
11574;Nicolás;19;Velez;Casado;Terciario
11575;Alejo;18;Newells;Casado;Secundario
11576;Santiago;64;Velez;Soltero;Universitario
11577;Javier;29;Huracán;Soltero;Secundario
11578;Anibal;50;Huracán;Soltero;Terciario
11579;Agustín;23;Rosario Central;Casado;Terciario
11580;Marcelo;29;Huracán;Soltero;Terciario
11581;Fernando;32;River;Soltero;Universitario
11582;Luis;40;Gimnasia LP;Soltero;Universitario
11583;Adrián;23;Velez;Soltero;Terciario
11584;Luis;22;Boca;Soltero;Secundario
11585;Juan;20;Independiente;Soltero;Universitario
11586;Luis;20;Boca;Soltero;Universitario
11587;Enrique;62;Racing;Casado;Terciario
11588;Mariano;41;Rosario Central;Casado;Terciario
11589;Matías;56;Huracán;Casado;Universitario
11590;Alejandro;42;San Lorenzo;Casado;Secundario
11591;Luis;64;Huracán;Casado;Terciario
11592;Enrique;56;Racing;Casado;Secundario
11593;Agustín;55;Gimnasia LP;Soltero;Universitario
11594;Adrián;54;Racing;Casado;Universitario
11595;Luis;40;Newells;Casado;Universitario
11596;Alejo;39;Independiente;Casado;Universitario
11597;Martín;46;Boca;Casado;Secundario
11598;Fernando;22;Rosario Central;Soltero;Secundario
11599;Mauro;39;Gimnasia LP;Soltero;Terciario
11600;Fernando;60;Gimnasia LP;Casado;Terciario
11601;Federico;24;Estudiantes;Casado;Secundario
11602;Agustín;52;Rosario Central;Casado;Universitario
11603;Martín;29;Boca;Casado;Universitario
11604;Luis;67;River;Soltero;Secundario
11605;Mariano;68;Huracán;Soltero;Secundario
11606;Enrique;68;San Lorenzo;Casado;Secundario
11607;Mauro;23;Racing;Soltero;Universitario
11608;Enrique;28;Rosario Central;Soltero;Terciario
11609;Daniel;29;Huracán;Soltero;Universitario
11610;Juan;66;River;Soltero;Secundario
11611;Alejo;22;River;Soltero;Secundario
11612;Yago;32;Racing;Casado;Universitario
11613;Yago;45;Independiente;Soltero;Secundario
11614;Fernando;37;Huracán;Soltero;Terciario
11615;Javier;34;Racing;Casado;Secundario
11616;Agustín;59;River;Casado;Terciario
11617;Juan;62;Newells;Soltero;Secundario
11618;Nicolás;45;Gimnasia LP;Soltero;Terciario
11619;Agustín;49;Huracán;Soltero;Universitario
11620;Anibal;58;Gimnasia LP;Casado;Secundario
11621;Javier;23;Huracán;Casado;Terciario
11622;Nicolás;21;Independiente;Soltero;Terciario
11623;Enrique;66;Gimnasia LP;Casado;Universitario
11624;Mariano;31;Velez;Casado;Terciario
11625;Fernando;30;River;Casado;Terciario
11626;Federico;65;Gimnasia LP;Soltero;Terciario
11627;Federico;34;Huracán;Soltero;Terciario
11628;Adrián;65;Rosario Central;Soltero;Secundario
11629;Javier;59;San Lorenzo;Casado;Terciario
11630;Agustín;70;Boca;Casado;Universitario
11631;Federico;46;Velez;Soltero;Secundario
11632;Juan;25;Rosario Central;Soltero;Secundario
11633;Mariano;47;Rosario Central;Casado;Terciario
11634;Javier;18;Racing;Soltero;Terciario
11635;Fernando;53;Independiente;Casado;Terciario
11636;Agustín;37;Independiente;Casado;Secundario
11637;Daniel;38;Estudiantes;Casado;Universitario
11638;Alejandro;46;Rosario Central;Soltero;Universitario
11639;Alejandro;35;Rosario Central;Soltero;Secundario
11640;Alejo;43;Gimnasia LP;Casado;Secundario
11641;Luis;22;Newells;Casado;Terciario
11642;Adrián;38;Gimnasia LP;Casado;Universitario
11643;Yago;28;Rosario Central;Soltero;Terciario
11644;Martín;22;San Lorenzo;Soltero;Universitario
11645;Marcelo;37;San Lorenzo;Soltero;Universitario
11646;Luis;61;Gimnasia LP;Casado;Terciario
11647;Marcelo;51;San Lorenzo;Casado;Terciario
11648;Matías;52;Estudiantes;Soltero;Universitario
11649;Nicolás;18;Rosario Central;Casado;Universitario
11650;Javier;53;San Lorenzo;Soltero;Terciario
11651;Marcelo;48;Rosario Central;Casado;Secundario
11652;Mariano;46;Gimnasia LP;Casado;Universitario
11653;Alejandro;59;Independiente;Casado;Terciario
11654;Luis;49;Velez;Soltero;Universitario
11655;Javier;49;Independiente;Casado;Universitario
11656;Matías;48;Boca;Casado;Universitario
11657;Mariano;43;Gimnasia LP;Soltero;Universitario
11658;Anibal;52;Huracán;Casado;Secundario
11659;Martín;51;Boca;Casado;Secundario
11660;Santiago;42;Boca;Soltero;Secundario
11661;Yago;57;Huracán;Soltero;Secundario
11662;Adrián;42;Racing;Soltero;Secundario
11663;Adrián;41;Rosario Central;Soltero;Terciario
11664;Matías;68;Estudiantes;Casado;Secundario
11665;Matías;49;Racing;Soltero;Universitario
11666;Mauro;66;Huracán;Casado;Terciario
11667;Juan;55;Gimnasia LP;Soltero;Universitario
11668;Enrique;60;Racing;Casado;Secundario
11669;Fernando;39;River;Soltero;Terciario
11670;Federico;68;Gimnasia LP;Casado;Secundario
11671;Mariano;29;Gimnasia LP;Soltero;Universitario
11672;Javier;70;Velez;Casado;Universitario
11673;Javier;41;Velez;Soltero;Universitario
11674;Mariano;41;Racing;Casado;Universitario
11675;Javier;65;Independiente;Casado;Universitario
11676;Alejo;59;Racing;Casado;Universitario
11677;Yago;31;Huracán;Casado;Universitario
11678;Javier;40;San Lorenzo;Soltero;Universitario
11679;Alejandro;67;Gimnasia LP;Soltero;Secundario
11680;Marcelo;26;Estudiantes;Casado;Terciario
11681;Daniel;69;Independiente;Casado;Secundario
11682;Agustín;34;Estudiantes;Soltero;Secundario
11683;Mariano;67;River;Casado;Terciario
11684;Adrián;52;Gimnasia LP;Casado;Terciario
11685;Fernando;30;Rosario Central;Soltero;Terciario
11686;Federico;63;Huracán;Soltero;Secundario
11687;Daniel;65;River;Casado;Secundario
11688;Federico;33;Huracán;Soltero;Universitario
11689;Agustín;31;Rosario Central;Soltero;Terciario
11690;Nicolás;50;Independiente;Casado;Universitario
11691;Luis;49;Newells;Casado;Terciario
11692;Luis;63;Racing;Casado;Secundario
11693;Santiago;54;Boca;Casado;Terciario
11694;Marcelo;24;San Lorenzo;Casado;Universitario
11695;Alejandro;29;River;Soltero;Secundario
11696;Mauro;60;Racing;Soltero;Universitario
11697;Alejandro;22;Independiente;Soltero;Universitario
11698;Yago;45;Racing;Casado;Universitario
11699;Mariano;44;Rosario Central;Soltero;Secundario
11700;Javier;64;Rosario Central;Soltero;Terciario
11701;Mauro;62;Racing;Casado;Secundario
11702;Yago;22;Newells;Casado;Secundario
11703;Juan;34;Huracán;Soltero;Secundario
11704;Agustín;30;Boca;Casado;Universitario
11705;Nicolás;65;Velez;Soltero;Secundario
11706;Nicolás;67;San Lorenzo;Soltero;Secundario
11707;Javier;21;Racing;Soltero;Universitario
11708;Fernando;62;Boca;Soltero;Terciario
11709;Alejandro;45;River;Casado;Secundario
11710;Anibal;32;San Lorenzo;Soltero;Universitario
11711;Mariano;27;Racing;Casado;Universitario
11712;Enrique;57;Independiente;Casado;Universitario
11713;Fernando;69;Velez;Soltero;Secundario
11714;Juan;33;Huracán;Casado;Terciario
11715;Anibal;36;Independiente;Casado;Secundario
11716;Alejo;29;Huracán;Soltero;Terciario
11717;Daniel;57;San Lorenzo;Casado;Universitario
11718;Juan;27;Independiente;Soltero;Terciario
11719;Luis;49;Velez;Casado;Terciario
11720;Yago;46;Boca;Casado;Secundario
11721;Fernando;24;Racing;Soltero;Universitario
11722;Javier;34;Rosario Central;Soltero;Universitario
11723;Adrián;69;Velez;Casado;Universitario
11724;Mauro;28;Newells;Soltero;Universitario
11725;Daniel;29;River;Casado;Terciario
11726;Fernando;18;River;Soltero;Secundario
11727;Agustín;19;Newells;Soltero;Terciario
11728;Alejo;35;Huracán;Casado;Terciario
11729;Enrique;56;San Lorenzo;Soltero;Universitario
11730;Martín;42;Velez;Casado;Secundario
11731;Federico;21;San Lorenzo;Casado;Secundario
11732;Marcelo;32;Huracán;Soltero;Universitario
11733;Juan;36;Velez;Casado;Universitario
11734;Mariano;63;Huracán;Casado;Universitario
11735;Mariano;39;Rosario Central;Soltero;Universitario
11736;Alejo;40;Estudiantes;Soltero;Terciario
11737;Javier;70;River;Casado;Secundario
11738;Agustín;60;Racing;Soltero;Universitario
11739;Marcelo;42;Racing;Soltero;Terciario
11740;Matías;46;Newells;Soltero;Terciario
11741;Martín;49;Huracán;Casado;Terciario
11742;Federico;22;Estudiantes;Casado;Secundario
11743;Martín;62;Independiente;Casado;Secundario
11744;Agustín;41;Boca;Soltero;Universitario
11745;Agustín;57;Estudiantes;Soltero;Terciario
11746;Marcelo;19;Rosario Central;Soltero;Terciario
11747;Javier;30;Velez;Soltero;Secundario
11748;Enrique;67;River;Casado;Terciario
11749;Agustín;43;Boca;Casado;Universitario
11750;Agustín;70;Independiente;Soltero;Universitario
11751;Nicolás;60;Estudiantes;Soltero;Terciario
11752;Marcelo;42;Estudiantes;Soltero;Terciario
11753;Federico;66;Gimnasia LP;Soltero;Universitario
11754;Agustín;24;Newells;Soltero;Terciario
11755;Mariano;68;Velez;Soltero;Terciario
11756;Fernando;21;San Lorenzo;Casado;Secundario
11757;Nicolás;23;River;Casado;Terciario
11758;Yago;19;Newells;Soltero;Universitario
11759;Nicolás;45;Rosario Central;Casado;Secundario
11760;Agustín;18;Racing;Casado;Universitario
11761;Anibal;49;San Lorenzo;Soltero;Secundario
11762;Anibal;55;Racing;Soltero;Secundario
11763;Alejo;51;Racing;Casado;Secundario
11764;Agustín;48;Estudiantes;Casado;Universitario
11765;Enrique;59;Racing;Casado;Terciario
11766;Alejandro;24;Independiente;Casado;Secundario
11767;Agustín;29;Rosario Central;Casado;Universitario
11768;Marcelo;40;Boca;Soltero;Terciario
11769;Javier;70;Boca;Soltero;Universitario
11770;Alejo;63;Gimnasia LP;Soltero;Universitario
11771;Federico;35;Rosario Central;Casado;Terciario
11772;Enrique;65;Gimnasia LP;Casado;Universitario
11773;Mariano;49;Newells;Casado;Terciario
11774;Federico;29;River;Casado;Terciario
11775;Fernando;53;River;Soltero;Terciario
11776;Agustín;64;Estudiantes;Casado;Terciario
11777;Alejo;38;Newells;Casado;Secundario
11778;Anibal;47;San Lorenzo;Soltero;Universitario
11779;Enrique;22;Estudiantes;Casado;Secundario
11780;Nicolás;32;Independiente;Soltero;Terciario
11781;Agustín;31;Gimnasia LP;Soltero;Secundario
11782;Enrique;20;River;Soltero;Universitario
11783;Mariano;66;River;Casado;Universitario
